id,date,time,tweet,language
1.44539E+18,10/5/2021,9:57:45,急遽でiPhoneが死んで13ゲット。こいつも楽しんで使っていきたいね！,ja
1.44539E+18,10/5/2021,9:57:40,@JasonBrawlStars iPad Pro o iPhone 13 Pro?,it
1.44539E+18,10/5/2021,9:57:35,"Apple’s A15 processor is a lot faster than its competition, claims report  https://t.co/Ka3V53gAJc The A14 Bionic was and still is pretty fast, what people want is better battery life. Apple has addressed that in the new iPhone 13 line where the battery life is claimed to be muc…",en
1.44539E+18,10/5/2021,9:57:34,"iPhone 13 Pro Max 🇱🇷 $ 1099,00 (R$5.934,60) + Pacote 7 completo Miami e Orlando R$ 3.112,00 (hurb) Total: 9.046,00 iPhone Pro Max 🇧🇷 R$ 10.499,00  É mais barato ir lá fora comprar seu iPhone e voltar do que comprar no Brasil :/ …. impostos …",pt
1.44539E+18,10/5/2021,9:57:27,"Lots of iPhone 13 Pro ProRes shot by Michael Tobin (@initialfocus) using the new version of @FiLMiCPro which can record  • ProRes Proxy, 170Mbps for 4K 30fps • ProRes LT, 360Mbps • ProRes 422, 540Mbps • ProRes 422 HQ, 735Mbps  via @funwithstuff   https://t.co/LALs8GXmLP",en
1.44539E+18,10/5/2021,9:57:22,全くです。っていうかまともな腕時計としては最もやすい部類であり、一国のトップがこれで文句言われる国って、、という感じ。むしろ一国の総理たるもの、Z Fold3とiPhone 13 Pro Maxを２台持ちで使いこなすべき。,ja
1.44539E+18,10/5/2021,9:57:07,@FlamengodaGente Esse poste foi feito com seus iPhone 13 hehehehehe vai vender muito para a esquerda o iPhone do PT kkkkk,pt
1.44539E+18,10/5/2021,9:56:59,@ https__will Iphone 13?,en
1.44539E+18,10/5/2021,9:56:58,Chicos el iPhone 13 a USB 620 👁👄👁,es
1.44539E+18,10/5/2021,9:56:56,iPhone 13 pro vs Sony ZV-1 vlog test coming in a lil bit!!!!,en
1.44539E+18,10/5/2021,9:56:49,Btw.. ih anu……. iPhone 13 yang pink kok cantik banget ya ☹️🥺,in
1.44539E+18,10/5/2021,9:56:29,@JelaiAndres Miloves. Bigay ko nalang kay @iamyumigarcia  yang iphone 13 nangangailangan kase siya eh kawawa naman 😭🤣🤣🤣,tl
1.44539E+18,10/5/2021,9:55:35,Win a New iPhone 13  https://t.co/oMgAO4Qgu4,en
1.44539E+18,10/5/2021,9:55:21,@VodafoneQatar Iphone 13 pro max also pre order sem date,de
1.44539E+18,10/5/2021,9:55:12,"@Apple o iPhone 13 ideal para mim será aquele que poderei comprar, quando o dólar estiver a uns 2 ou 3 reais.",pt
1.44539E+18,10/5/2021,9:55:11,#xiaomi #miui13 #iphone13  Xiaomi с MiUi 13 - ГОДНОТА 🔥 iPhone 13 СНОВА ОБЛАЖАЛСЯ 😱 Samsung ИСПОРТИЛИ Galaxy S22   https://t.co/ItjmkOrm4w через @YouTube,und
1.44539E+18,10/5/2021,9:54:57,@Mrwhosetheboss Send a giveaway iPhone 13 to me please lol. I need that swag too. I'm a participant in the competition,en
1.44539E+18,10/5/2021,9:54:49,@OJMATINEE @omoiyabiola_ I go fess buy iPhone 13 then go find land for Ibeju Lekki,en
1.44539E+18,10/5/2021,9:54:27,@JoseAdorno19 @UniverseIce You want competition?? Go compare iPhone 13 pro max camera with vivo x70 pro + which is way lesser in price.,en
1.44539E+18,10/5/2021,9:54:24,@PrinceChrisMUFC Add iPhone 13 Pro Max join. Oleee😂,en
1.44539E+18,10/5/2021,9:54:18,Your new iPhone 13 doesn't belong to you  https://t.co/wTbWY5vjfC via @ZDNet &amp; @the_pc_doc #RightToRepair #Apple #iPhone13,en
1.44539E+18,10/5/2021,9:54:01,"@madebygoogle I should get free pixel6 😂 or pixel6pro for all the wait and not going to iphone 13, I am from alberta @googlecanada @GoogleAI @Google",en
1.44539E+18,10/5/2021,9:53:58,よく考えたら、近頃のiPhoneは大抵複数台買ってる… iPhone7は2台 8は8と8Plus Xは容量違いで3台 XsはXsとXsMax 11はProのみ 12はminiとProMax だから、13を複数台買ってもいつものことなんだよな…,ja
1.44539E+18,10/5/2021,9:53:30,@Adam_levan24 I use an iPhone 12/iPhone 13 Pro and the Shure MV88 mic,en
1.44539E+18,10/5/2021,9:53:29,Has anyone else gotten the iPhone 13 and it won’t stay connected to CarPlay? Help 😩,en
1.44539E+18,10/5/2021,9:53:27,"Deze functie is beschikbaar op alle iPhone 13-modellen, van de mini tot de Max!  https://t.co/C0bH17mAg2",nl
1.44539E+18,10/5/2021,9:53:02,@CetvergsJanis Nu… iPhone 13 Pro MAX Lai gan lietoju Mabook un iPad… šo es nesaprotu.,lv
1.44539E+18,10/5/2021,9:52:44,@aaatinnn_ kalau boleh nak mintak iphone 13 pro max HAHAHA,in
1.44539E+18,10/5/2021,9:52:44,やっぱどう考えてもiPhoneはスマホとしての進化は7で終わってて、カメラ性能含むマイナーアップデートは11で完結してる。11から13まで変化なさすぎ。iPhoneSEが今のところ一般ライトユーザーには最適で、カメラ性能重視の準ライト層へは11がコスパ最強。,ja
1.44539E+18,10/5/2021,9:52:33,Kumbe ukitoa mitandao ya kijamii hata IPhone 13 pro ni calculator tu😀😀,tl
1.44539E+18,10/5/2021,9:52:30,Cambio Maruchan de Camarón con habanero por iPhone 13 pro max,es
1.44539E+18,10/5/2021,9:52:17,i’m so close to buying a 13 pro max but.. the iPhone 11 matching with daisie… attractive i think,en
1.44539E+18,10/5/2021,9:52:02,Latoken giveaway iphone 13 bismillah @giovanniada @indrhie @iChaNklantink   #LATOKEN  https://t.co/iA8EHqG542,en
1.44539E+18,10/5/2021,9:52:01,Ptdr des meuf dans le bus environ 12-13 ans elles ont l'iPhone 13... J'vais me tuer quand ?,fr
1.44539E+18,10/5/2021,9:51:51,AppleシリコンMacの第二章を予感させるiPhone 13のA15 Bionic（本田雅一） - Engadget 日本版  https://t.co/CHUq5NpFMb,ja
1.44539E+18,10/5/2021,9:51:50,13s de vídeo na resolução máxima do iPhone 13 Pro ocupa… 1GB!   1TB é necessário demais,pt
1.44539E+18,10/5/2021,9:51:32,Apple-Deal: iPhone 13 bereits für unter 1000 Euro bei Ebay  https://t.co/Q5pC9J6sBv,de
1.44539E+18,10/5/2021,9:51:29,モバイルｓｕｉｃａ ｉＰｈｏｎｅ １３ Ｗｉｎｄｏｗｓ １１,ja
1.44539E+18,10/5/2021,9:51:20,Iphone 13 Pro no Brasil - 14 salários  Em Portugal - 2 salários  E vc ainda pode comprar pela operadora da sua TV dando uma entrada e  resto que vem junto com a conta de internet/TV sem precisar usar cartão de crédito,pt
1.44539E+18,10/5/2021,9:50:58,iPhone 13 pro max is still being preordered just rest,en
1.44539E+18,10/5/2021,9:50:52,C'est hier j'ai su que iPhone 13 pro et Itel peuvent avoir le même problème. 😂🤣😂🤣  #facebookdown,fr
1.44539E+18,10/5/2021,9:50:43,9k reais o iPhone 13 kkkkkkkkkkkkk piada mores,pt
1.44539E+18,10/5/2021,9:50:37,"World Teachers day NOT trending in Nigeria, But iphone 13 pro Max will.",en
1.44539E+18,10/5/2021,9:50:25,絕了，我買錯手機殼了，買了iPhone 13 mini的……,zh
1.44539E+18,10/5/2021,9:50:23,TG 13 iPhone 13 Giveaway!!!  https://t.co/0AIs2czQOu,en
1.44539E+18,10/5/2021,9:50:22,"Koodo free me, I don't want the iPhone 13 Pro Max. My iPhone 11 still dey work well",en
1.44539E+18,10/5/2021,9:50:18,iPhone 13 Pro and iPhone 13 Pro Max Review: Your New Video Production Workhorse?  https://t.co/1wziNRNOMV It’s late in the year 2021 and Apple has only just decided...  https://t.co/cIJftrCO4F,en
1.44539E+18,10/5/2021,9:50:02,Wie heeft iphone 13 pro max? Wat vindt je ervan?,nl
1.44539E+18,10/5/2021,9:50:00,The iPhone 13 Pro’s cameras are too good to be true  https://t.co/kmzdGMiFiD,en
1.44539E+18,10/5/2021,9:49:52,Any sugar mommy wants to buy me Iphone 13 pro max🧍🏻‍♀️?  https://t.co/NNUDwthLvv,en
1.44539E+18,10/5/2021,9:49:34,Finally bought a iPhone 13😌🥰  https://t.co/Eh83DLij7A,en
1.44539E+18,10/5/2021,9:49:15,"trying to get the iPhone 13 is harder than trying to get the needle in the haystack, i am convinced.",en
1.44539E+18,10/5/2021,9:49:04,"@ashhmcdermott1 It’s so bad isn’t it😭 I ordered the iphone 13 pro max the day it came out and I’ve got to wait until the end of this month or start of November to receive it, you’d think they’d know how popular the phones would be xxx",en
1.44539E+18,10/5/2021,9:49:03,Gana un iPhone 13 Pro 256Gb  https://t.co/uBnDoVITed,in
1.44539E+18,10/5/2021,9:48:45,カナダ版 iPhone 13 Pro は日本の SIM 刺してもシャッター音鳴らないのかな,ja
1.44539E+18,10/5/2021,9:48:29,River Severn views from the iPhone 13 Pro Max #iPhone13ProMax #ShotOniPhone  https://t.co/Qc4QOwfeQU,en
1.44539E+18,10/5/2021,9:48:27,The iPhone 13 Pro is very good isn’t it.  https://t.co/R2vN0ZrNPe,en
1.44539E+18,10/5/2021,9:48:13,@reneritchie is the ProRes in Filmic Pro for iPhone 13  true ProRes?,en
1.44539E+18,10/5/2021,9:48:10,@yothisissasa mau iphone 13 ga dek?,in
1.44539E+18,10/5/2021,9:48:00,Sweat mi alsam yoksa iphone 13 mü karar veremiyorum,tr
1.44539E+18,10/5/2021,9:47:59,"The doctor that became viral for using the iPhone 13 Pro macro feature received a lot of backlash from the internet. In an interview with Petapixel, he explains his approach further to dissolve the confusion created around his story.  https://t.co/YBIdTdvxym",en
1.44539E+18,10/5/2021,9:47:25,13プロって プロ目s13じゃなくてiPhoneの話か,ja
1.44539E+18,10/5/2021,9:47:25,Swap deals available 🥳 Swap your iPhone to the 13 pro and pro max at very friendly top up prices.  Dm @bagzapplestore  https://t.co/wPpUVzmw3p,en
1.44539E+18,10/5/2021,9:47:09,@Cesc_lukuko It's the third party apps when uploading it drips frames and the pics look awful... but the IPhone 13 currently is the best camera wise,en
1.44539E+18,10/5/2021,9:46:54,@BiticaExchange Waow amazing giveaway thanks for opportunity i hope can get reward to upgrade iphone 13 and lambo soon   @BambangS112  @Andiniputri2704  @Ahmdrif93819512,en
1.44538E+18,10/5/2021,9:46:30,@kuroneko1582621 僕はくろねこさんがレビューすることに価値があると思います。 iPhone 13 Proも、Xperia 5 IIIもお願いします！,ja
1.44538E+18,10/5/2021,9:46:28,"(iOS 15 Permanently iCloud Unlock any Apple iPhone 12 ,12 Pro,11,XS,XR,X, 13, 13 Pro) - All Tech News -  https://t.co/UUiuBfC14x  https://t.co/HZoFFrbq8B",en
1.44538E+18,10/5/2021,9:45:57,40% battery left. I would need to do some really heavy use to kill this phone. iPhone 13 Pro is crazy optimised.  https://t.co/WOsTKyyBjX,en
1.44538E+18,10/5/2021,9:45:50,"Phone dah start lembab lembab dah ni, boleh dah ni iphone 13 pro 1tb",in
1.44538E+18,10/5/2021,9:45:27,"@nadhifaakp Hp lu yang kurang panjang kali, kalo di iPhone 13 cukup dif keliatan",in
1.44538E+18,10/5/2021,9:45:26,why do no shops have the iPhone 13 in stock on a bleedin scavenger hunt,en
1.44538E+18,10/5/2021,9:45:25,It's sad that I had to power on my Windows box and use iTunes to manually transfer some music and movies to my brand new iPhone 13 Pro.  The iDevice management in Finder on Big Sur fails in pretty much every way possible.  #apple #fail,en
1.44538E+18,10/5/2021,9:45:18,my coworker said she’ll give her daughter who’s STILL IN KINDERGARTEN iphone 13 jek WTF I DIDNT EVEN HAVE A PHONE TILL I WAS PRIMARY 4,en
1.44538E+18,10/5/2021,9:45:16,Top Rated iPhone Fast Charger Bundle for $13.99!!  4.5/5 star rating!!   https://t.co/RT092L8UI5  https://t.co/ubkyYyWzie,en
1.44538E+18,10/5/2021,9:44:58,Porovnal jsem hlavní foťák a portrétní režim a výsledek posuďte sami. iPhone 13 Pro Max 🆚 Samsung Galaxy S21 Ultra? 🤔 . . . . #appleevent #iphone13promax #iphone13pro  #samsunggalaxys21ultra #s21ultra #samsungs21ultra #galaxys21ultra #apple  https://t.co/CPsR1sfDgz,cs
1.44538E+18,10/5/2021,9:44:53,@JulioCe59337798 Calla sonso Castillo es un asno con sombrero y un iPhone 13 jajaja. Que se joda y a sus mamadores como tu.,es
1.44538E+18,10/5/2021,9:44:39,iPhone 13？ 知らない～  https://t.co/VyWPhPilGO,ja
1.44538E+18,10/5/2021,9:44:24,"@AdriM002 @GoogleES @getgrover Para tu información, ya tienen el iPhone 13…",es
1.44538E+18,10/5/2021,9:44:21,@luciamtz20 Ni el iPhone 13 le hace sombra a tu nuevo móvil,es
1.44538E+18,10/5/2021,9:44:17,Who else copped the iPhone 13 Pro Max 👋🏾,en
1.44538E+18,10/5/2021,9:44:01,@predestinado_23 @WillianJt7 Temos o iPhone 13 pro tbm,pt
1.44538E+18,10/5/2021,9:43:58,@vnmstr @HealthZA Switch to Rain and try using your iphone 13 XS max pro,en
1.44538E+18,10/5/2021,9:43:50,@zeitonline Welches der 3 iPhone 13 will man denn nur? Wir vergleichen 2 davon für euch und scheißen auf das iPhone 13 Pro. Friss oder stirb!,de
1.44538E+18,10/5/2021,9:43:41,Gana un iPhone 13 Pro 256Gb  https://t.co/EUG5WKuTG4,in
1.44538E+18,10/5/2021,9:43:31,"With an iPhone 13, there is a massive improvement on battery health, screen display, great multitasking and comes with an advanced 5G experience.  Swap your iPhone for one or buy it from @bagzapplestore today and be happily different.😊  https://t.co/GfzOApb0Ch",en
1.44538E+18,10/5/2021,9:43:21,iPhone 13 Pro 使ってる。不満は無いけど、iPhone SE を触ると、SEいいな感。でも、カメラの性能が別格過ぎて、戻って持ち歩こうとは思わない。,ja
1.44538E+18,10/5/2021,9:43:18,Iphone 13 pro ตัดบัตรแล้ว แต่กูอยากได้ 13 pro max อืมๆ,th
1.44538E+18,10/5/2021,9:43:15,"-Papá, te acordás que para el iPhone 11 vendí tu auto?  -Si.  -Bueno, ya salió el IPhone 13.  - Basta! Vamos a casa!  -De eso quería hablarte.",es
1.44538E+18,10/5/2021,9:43:07,99 derdim var ama bi iPhone 13 alsam 97 si çözülür gibi,tr
1.44538E+18,10/5/2021,9:43:06,@BryteCreatives Here’s a couple I took on my iPhone 13 Pro Max but they have HUD. Not sure if it helps  https://t.co/TR2TlzmFoP,en
1.44538E+18,10/5/2021,9:42:57,"@ol1fishy 12.) rn its khalid and olivia rodrigo 13.) idk :pp 14.) olivia rodrigo 15.) 1 or 2 is enough HAHAHAHAHAHAHA 16.) instagram, tiktok and twitter 17.) ezi 18.) yea 19.) not exactly 20.) iphone 7 plus 🥲 (i might get a new phone soon tho idk) 21.) 9th grade 22.) nopeee 23.) HJ Evelyn",en
1.44538E+18,10/5/2021,9:42:46,Gana un iPhone 13 Pro 256Gb  https://t.co/gDOWe12OkD,in
1.44538E+18,10/5/2021,9:42:44,"Details about  APPLE iPHONE 13 PRO MAX 128GB GOLD MLL83X/A BRAND NEW ""AUSLUCK"" AU $2,099.00 Report   https://t.co/nu9F980tdD",en
1.44538E+18,10/5/2021,9:42:28,iphone 13 aagaya hai likin iphone 6 Lene wali bhi auqat nahi,hi
1.44538E+18,10/5/2021,9:42:19,iPhone 13 ve iPhone 13 mini modelleri neler sunuyor?  https://t.co/BDKLIWwZgr  https://t.co/P7JFQ1Fy0W,tr
1.44538E+18,10/5/2021,9:41:44,Iphone 13 color pink mcm lawaa jee,in
1.44538E+18,10/5/2021,9:41:39,なんかアカウントおかしい〜 iPhoneこわれたし〜 13早く届いて〜,ja
1.44538E+18,10/5/2021,9:41:34,Who are going to be the first to buy their fav iPhone 13 pro max?🌚 #BBNaija  https://t.co/3uKwdDtHjJ,en
1.44538E+18,10/5/2021,9:41:34,Bibili na sana ako iPhone 13 Pro Max tapos may leak na about iPhone 14. Di na ba ako bibili muna 😬,tl
1.44538E+18,10/5/2021,9:41:20,"babi frame taikkk,,somebody please buy me iphone 13 ,,i can be your driver,sugarbaby tk boleh sbb muka pecah",en
1.44538E+18,10/5/2021,9:41:14,iPhone 13 Pro and iPhone 13 Pro Max Review  https://t.co/tNySfX3CBH,en
1.44538E+18,10/5/2021,9:41:02,Top Rated iPhone Fast Charger Bundle for $13.99!  4.5/5 star rating!   https://t.co/WRFtDW3tDM  https://t.co/gFqhPI05gW,en
1.44538E+18,10/5/2021,9:41:00,@PitakaGallery I cant pre order. Your website won’t let me. MagEZ Case Pro for iPhone 13 pro max,en
1.44538E+18,10/5/2021,9:40:57,iPhone 13: A Photographer's Review  https://t.co/QJpDOBFisL,en
1.44538E+18,10/5/2021,9:40:49,iPhone 13 Pro MAX やっぱり #Apple #純正 #シリコーンケース 絹のようなすべさら感  もちろん MagSafe対応 磁力はど...  https://t.co/Ed3cdvSe8j @YouTubeより,ja
1.44538E+18,10/5/2021,9:40:38,"iPhone 13 สีชมพู กับเคสสีชมพูชอล์คพิงค์ คือตุยยยยยย  ราคาเคส 1,790 บาท 💸💸💸  https://t.co/Rm2sihrt5W",th
1.44538E+18,10/5/2021,9:40:36,新品】【未開封品】ストア版　iPhone 13 512GB SIMフリー 版　[ピンク]　MLNQ3J/A　送料無料　【即納】【プレゼント】【家族】 [楽天]  https://t.co/H07gG24Rvc,ja
1.44538E+18,10/5/2021,9:40:31,"@pintsizedmoo Hi Amanda, yes, the iPhone 13 Pro is now available with O2 Open.",en
1.44538E+18,10/5/2021,9:40:29,iPhone 13 Pro MAX やっぱり Apple 純正 シリコーンケース 絹のようなすべさら感  もちろん MagSafe対応 磁力はど...  https://t.co/Ed3cdvSe8j @YouTubeより,ja
1.44538E+18,10/5/2021,9:40:27,Anybody have an iPhone 13 that can say wether the reception is better than the 12?,en
1.44538E+18,10/5/2021,9:40:03,"iPhone 13, análisis en vídeo  https://t.co/tDP6yB7911",es
1.44538E+18,10/5/2021,9:40:03,"The new Apple flagship phone, iPhone 13, is available to hire now from Tablet Rentals across the UK. We can assist with all your Apple smartphone needs. Contact us for a quote: 0207 683 0232 | info@tablet-rentals.co.uk  https://t.co/sp5jEStgl4",en
1.44538E+18,10/5/2021,9:40:02,私「iPhone 13買いたいなー。猫の写真撮るために。」 同僚「また猫に金をかけるんですか？」 私「最近可愛くってつい…。」 同僚「最近…？」  私「……すみません嘘です。保護した当時治療費に10万、猫と住むために引っ越しをし、キャットタワーの購入、最終的には日本への帰国をやめました。」,ja
1.44538E+18,10/5/2021,9:39:59,"@Rogers i tried switching to you for a deal on the iphone 13 but I'm unable to get international calling minutes to India, could u help me with this?",en
1.44538E+18,10/5/2021,9:39:57,Cómo ver el porcentaje de batería en el iPhone 13 📱🔋  https://t.co/2vc4nEKwF4,es
1.44538E+18,10/5/2021,9:39:54,@4vvkm1 iphone 13,en
1.44538E+18,10/5/2021,9:39:47,Lontan band iPhone13 ケース iPhone13 mini pro max ケース iPhone12 ケース iPhone se ケース 第2世代 ケース iPhone11 ケース iPhone8 iphone7 ケース スマホケース ハードケース アイフォン13 アイホン13 アイフォン12 ケース カバー 可愛い スタ… [楽天]  https://t.co/9m4G6X9fBW #RakutenIchiba,ja
1.44538E+18,10/5/2021,9:39:28,@elfosasori Ela jogando o iPhone 13 aAaaaaa,pt
1.44538E+18,10/5/2021,9:39:15,"Gila betul iphone, dah 13 pun masih gagal buat bokeh yg perfect😂",in
1.44538E+18,10/5/2021,9:39:12,iphone 13 cutie😭😭,en
1.44538E+18,10/5/2021,9:38:46,@stc_ksa  السادة الكرام انا جداً مستاء بسبب اني شريت جهاز جديد من قبلكم Iphone pro Max 13 واتضح لي ان الجهاز فيه خلل ووديته للصيانه ووافقوا على استبداله لكن للاسف ان البديل غير موجود من قبلكم وما زلت انتظر الى الآن باعطائي الجهاز الجديد @CITC_SA,ar
1.44538E+18,10/5/2021,9:38:33,@depefede Ahorra 200 más y te compras el iphone 13 pro😎,es
1.44538E+18,10/5/2021,9:38:33,ドコモオンラインショップ、iPhone 13 Pro/miniや新型iPadの在庫を一部追加 - ケータイ Watch  https://t.co/1xVxVbZHeD @ktai_watchより,ja
1.44538E+18,10/5/2021,9:38:31,Do I want the iPhone 13?,en
1.44538E+18,10/5/2021,9:38:16,@Apple Cet iPhone 13 va de paire avec la 5 G et le peuple des gentils n’en veut pas 😉 !,fr
1.44538E+18,10/5/2021,9:38:13,I think my #iPhone 13 Pro Max is going to be delivered today!!! #GeekOut,en
1.44538E+18,10/5/2021,9:38:11,Сравниваем камеры по фото: iPhone 13 против iPhone 13 Pro.  https://t.co/jan8BiJm6Z через @SGurov,ru
1.44538E+18,10/5/2021,9:38:08,@hxxkkie Je suis à découvert ? C’est l’heure d’acheter l’iPhone 13 je reconnais ça,fr
1.44538E+18,10/5/2021,9:38:01,A Golden opportunity has appeared✨! New and Existing customers can get the iPhone 13 Pro FREE with a qualified trade-in. Schedule a one-on-one appointment to order yours today at  https://t.co/sW1ZAMXljB #Deals #iPhone13Pro #Apple #ATTVIP  https://t.co/0JiQBve9JH,en
1.44538E+18,10/5/2021,9:37:53,J'me tâte à prendre l'iphone 13 pro en 546x sans frais,fr
1.44538E+18,10/5/2021,9:37:27,Hello iPhone 13 pro 😍,it
1.44538E+18,10/5/2021,9:37:14,ตอนนี้รู้สึกพลาดมากไปเลือกรับ iPhone​13​Pro​Max​ ที่ ICONSIAM​ หลังจากอ่านหลายๆรีวิว แอบกังวลหวะ~ 😅  #APPLEICONSIAM #iPhone13ProMax,th
1.44538E+18,10/5/2021,9:37:10,在門市看到 iPhone 13 mini 系列的螢幕字體後，我還是乖乖用 iPhone 11 Pro #已老,zh
1.44538E+18,10/5/2021,9:36:54,Gana un iPhone 13 Pro 256Gb  https://t.co/K7eRFNJMS6,in
1.44538E+18,10/5/2021,9:36:49,"Señoraaaaa queres que tu regalo tenga un unicornio y un iPhone 13 pero queres pagar 5mil, chauuuu",es
1.44538E+18,10/5/2021,9:36:16,ジンバル楽しいのがわかった結果 iPhone 13 Pro 欲しくなっちゃうんだよな,ja
1.44538E+18,10/5/2021,9:35:56,İphone 13 pro max almayı düşünüyordum 9000 küsür geliyor 8000 küsür de vergisi varmış iPhone dan vaz geçip vergisini almaya karar verdim en azından para yurt dışına gitmesin faturalarda da aynısı oluyor zaten,tr
1.44538E+18,10/5/2021,9:35:50,"楽天の注目キーワード 第3位「iphone13」で高評価アイテム発見!!  スマホケース 手帳型 全機種対応 手帳 ケース カバー iPhone 13 mini Pro Max iPhone 1…  評価4.5 レビュー15,237件  773834   https://t.co/0Lty38Wd5G",ja
1.44538E+18,10/5/2021,9:35:47,iphone 13 cutieeeeee,en
1.44538E+18,10/5/2021,9:35:17,@sandchareeya ตอนนี้รู้สึกพลาดมากไปเลือกรับ iPhone​13​Pro​Max​ ที่ iconsiam.หลังจสกอ่านหลายๆรีวิว,th
1.44538E+18,10/5/2021,9:35:07,"@Ola_Bode20 Normal normal, this thing suppose be rules and regulations  Anyone holding iPhone 13 and still trek or carry bike, we suppose dey slap them collect ham   If you no reach something no do ham  That 1.2 go buy you fairly use Big daddy 😏",en
1.44538E+18,10/5/2021,9:35:01,La batterie de l'iphone 13 c'est quelque chose hein,fr
1.44538E+18,10/5/2021,9:34:52,(iPhone 13 vs 13 Pro: Real-World Differences after 1 Week) - All Tech News -  https://t.co/hdmpv011NB  https://t.co/RwTqH7iHdM,en
1.44538E+18,10/5/2021,9:34:46,Did you know? Casemate iPhone 13 cases are made from plant-based materials and recycled plastics to reduce carbon footprint and support the circular economy.  We love @CaseMate #CommitmentToNature  Buy now at  https://t.co/UJphsAwSZJ #Stuffcool #sustainability #iphonecases  https://t.co/gh7VtFeVom,en
1.44538E+18,10/5/2021,9:34:18,"@docteurelove @Amir_R29 IPhone 13 512 Go mais il télécharge en 144p, tema la taille du rat",fr
1.44538E+18,10/5/2021,9:34:14,IPhone 13 who?,en
1.44538E+18,10/5/2021,9:34:08,Farkettiniz mi iPhone 13 alan kimse yok hâla,tr
1.44538E+18,10/5/2021,9:34:07,"@BabyMoas pure hell, if it guves me complete txt merch and iphone 13 pro, i will not defame life",en
1.44538E+18,10/5/2021,9:33:57,nice tribute. and also says something about apple that the iPhone 13 just came out yet they’ve completely scrubbed the home page to only honor Steve Jobs.,en
1.44538E+18,10/5/2021,9:33:48,"Upgrade is possible now apparantly,...can't keep up with the young players though...staying away from iphone 13, the buttons look complicated and i don't need anything too tech to play my Cliff Richard and Roy Orbison records",en
1.44538E+18,10/5/2021,9:33:45,iPhone 13撮影テスト  https://t.co/zj9AMOsOoY,ja
1.44538E+18,10/5/2021,9:33:33,iPhone 13 Pro Max ha il MIGLIOR DISPLAY in circolazione  https://t.co/HF9X9CpNOc,it
1.44538E+18,10/5/2021,9:33:09,Обладатели iPhone 13 сетуют на функцию оптимизации фото  https://t.co/futJYIyFv4 через @SGurov,ru
1.44538E+18,10/5/2021,9:33:06,"IPhone 13 holders, how far, una WhatsApp worked yesterday 🤒",en
1.44538E+18,10/5/2021,9:32:48,（TMI今天得到ㄉ超廢小觀察 逼卡獸警衛伯伯手機換IPhone 13 他用他的手機拍我們班ㄉ申請單真的倍感榮幸∠( ᐛ 」∠)＿ 他用face ID解鎖的樣子真的很可愛555,zh
1.44538E+18,10/5/2021,9:32:48,ドコモオンラインショップ、iPhone 13 Pro/miniや新型iPadの在庫を一部追加 #SmartNews   https://t.co/ERP2P8NORI,ja
1.44538E+18,10/5/2021,9:32:45,……kumbe iPhone 13 Pro unateleza hv😉,da
1.44538E+18,10/5/2021,9:32:30,'LATOKEN iPhone 13 giveaway  @Rabbani510  @MazharAbbasGEO  @supreetraju ',en
1.44538E+18,10/5/2021,9:32:21,ganda pala ng cinematic mode ng iPhone 13. 😭,tl
1.44538E+18,10/5/2021,9:32:20,@souleysmr Mayma ma dieund Iphone 13,en
1.44538E+18,10/5/2021,9:32:11,Check out this new iphone 13 case that I uploaded to  https://t.co/6SKcDfUmt6!  https://t.co/G2mEfgKeLt,en
1.44538E+18,10/5/2021,9:32:09,まわるフリフリのフリ  ＞ 高性能過ぎる iPhone 13 Pro を見て思った「そう言えばスティックPCってあったよね」  https://t.co/s1nkgl7hF7,ja
1.44538E+18,10/5/2021,9:32:09,Amq sınıftan bi kız iphone 13 almış sorsak herkes fakir,tr
1.44538E+18,10/5/2021,9:31:49,Hi @AppleSupport I’m going to record in ProRes on my iphone 13 pro. Those files will be huge. What is the fastest way to get them on my iPad and Mac? #iPhone13Pro #apple,en
1.44538E+18,10/5/2021,9:31:37,4K DRIVE BY OF CAERPHILLY CASTLE IPHONE 13 PRO MAX  https://t.co/OLNSowbPAF via @YouTube,en
1.44538E+18,10/5/2021,9:31:23,【公式】iPhone13 ケース 13pro 13mini 13promax 12 12Pro 12mini SE第2世代 8 7 11 XR XS iFace First Class ケース Cafe マカロン くすみ【 耐衝撃 iphoneケース アイフェイス iphone13 iphone12 SE 第二世代 se2 アイフォン13 ベージュ カフェ スマホケ… [楽天]  https://t.co/ShaWqSLzsr #rakuafl  https://t.co/EAklqydAfD,ja
1.44538E+18,10/5/2021,9:31:11,"Caved and got a 13 mini a few days ago. What a beautiful little device, a joy to use. iOS with the blur effects also makes more sense on this display format vs rectangular iPhone 6/7/8-style.",en
1.44538E+18,10/5/2021,9:31:01,@khilarah You will download it on your iPhone 13 pro max 1tb plsssss,en
1.44538E+18,10/5/2021,9:30:58,契約の時期的にはやく機種変更がしたいのに、iPhone 13 proのシエラブルーを予約するタイミングを完全にミスってしまい私はただ部屋で暴れることしかできません💭うがあああぁ！！！,ja
1.44538E+18,10/5/2021,9:30:56,😩 I kinda want that iPhone 13 pro max but that bitch on back order thru Verizon until October 22nd saying it won’t ship til nov 5 tf?!,en
1.44538E+18,10/5/2021,9:30:55,"With your iPhone 12, iPhone 13 and pro your WhatsApp, Facebook and Instagram still did not work yesterday. My guy stay humble.",en
